name,date,score,market_value,market_value_norm,score_norm,performance
Dario Marzino,2016-10-16,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2016-10-23,1,660000.0,0.10204081632653061,0.06666666666666667,0.16870748299319727
Dario Marzino,2016-10-30,1,660000.0,0.10204081632653061,0.06666666666666667,0.16870748299319727
Dario Marzino,2016-11-06,5,660000.0,0.10204081632653061,0.3333333333333333,0.43537414965986393
Dario Marzino,2016-11-13,5,660000.0,0.10204081632653061,0.3333333333333333,0.43537414965986393
Dario Marzino,2016-11-20,8,660000.0,0.10204081632653061,0.5333333333333333,0.6353741496598639
Dario Marzino,2016-11-27,5,660000.0,0.10204081632653061,0.3333333333333333,0.43537414965986393
Dario Marzino,2016-12-04,0,660000.0,0.10204081632653061,0.0,0.10204081632653061
Dario Marzino,2016-12-11,0,660000.0,0.10204081632653061,0.0,0.10204081632653061
Dario Marzino,2016-12-18,0,660000.0,0.10204081632653061,0.0,0.10204081632653061
Dario Marzino,2016-12-25,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2017-01-01,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2017-01-08,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2017-01-15,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2017-01-22,4,660000.0,0.10204081632653061,0.26666666666666666,0.3687074829931973
Dario Marzino,2017-01-29,3,660000.0,0.10204081632653061,0.2,0.3020408163265306
Dario Marzino,2017-02-05,6,660000.0,0.10204081632653061,0.4,0.5020408163265306
Dario Marzino,2017-02-12,2,660000.0,0.10204081632653061,0.13333333333333333,0.23537414965986395
Dario Marzino,2017-02-19,2,1100000.0,0.1836734693877551,0.13333333333333333,0.31700680272108844
Dario Marzino,2017-02-26,7,1100000.0,0.1836734693877551,0.4666666666666667,0.6503401360544218
Dario Marzino,2017-03-05,15,1100000.0,0.1836734693877551,1.0,1.183673469387755
Dario Marzino,2017-03-12,15,1100000.0,0.1836734693877551,1.0,1.183673469387755
Dario Marzino,2017-03-19,4,1100000.0,0.1836734693877551,0.26666666666666666,0.4503401360544218
Dario Marzino,2017-03-26,4,1100000.0,0.1836734693877551,0.26666666666666666,0.4503401360544218
Dario Marzino,2017-04-02,4,1100000.0,0.1836734693877551,0.26666666666666666,0.4503401360544218
Dario Marzino,2017-04-09,4,1100000.0,0.1836734693877551,0.26666666666666666,0.4503401360544218
Dario Marzino,2017-04-16,2,1100000.0,0.1836734693877551,0.13333333333333333,0.31700680272108844
Dario Marzino,2017-04-23,2,1100000.0,0.1836734693877551,0.13333333333333333,0.31700680272108844
Dario Marzino,2017-04-30,0,1100000.0,0.1836734693877551,0.0,0.1836734693877551
Dario Marzino,2017-05-07,2,1100000.0,0.1836734693877551,0.13333333333333333,0.31700680272108844
Dario Marzino,2017-05-14,6,1100000.0,0.1836734693877551,0.4,0.5836734693877551
Dario Marzino,2017-05-21,3,1100000.0,0.1836734693877551,0.2,0.38367346938775515
Dario Marzino,2017-05-28,1,1100000.0,0.1836734693877551,0.06666666666666667,0.2503401360544218
Dario Marzino,2017-06-04,4,1375000.0,0.23469387755102042,0.26666666666666666,0.501360544217687
Dario Marzino,2017-06-11,4,1375000.0,0.23469387755102042,0.26666666666666666,0.501360544217687
Dario Marzino,2017-06-18,4,1375000.0,0.23469387755102042,0.26666666666666666,0.501360544217687
Dario Marzino,2017-06-25,13,1375000.0,0.23469387755102042,0.8666666666666667,1.101360544217687
Dario Marzino,2017-07-02,13,1375000.0,0.23469387755102042,0.8666666666666667,1.101360544217687
Dario Marzino,2017-07-09,13,1375000.0,0.23469387755102042,0.8666666666666667,1.101360544217687
Dario Marzino,2017-07-16,3,1375000.0,0.23469387755102042,0.2,0.4346938775510204
Dario Marzino,2017-07-23,3,1375000.0,0.23469387755102042,0.2,0.4346938775510204
Dario Marzino,2017-07-30,1,1375000.0,0.23469387755102042,0.06666666666666667,0.3013605442176871
Dario Marzino,2017-08-06,1,1375000.0,0.23469387755102042,0.06666666666666667,0.3013605442176871
Dario Marzino,2017-08-13,3,1375000.0,0.23469387755102042,0.2,0.4346938775510204
Dario Marzino,2017-08-20,3,1375000.0,0.23469387755102042,0.2,0.4346938775510204
Dario Marzino,2017-08-27,5,1925000.0,0.336734693877551,0.3333333333333333,0.6700680272108843
Dario Marzino,2017-09-03,2,1925000.0,0.336734693877551,0.13333333333333333,0.47006802721088436
Dario Marzino,2017-09-10,4,1925000.0,0.336734693877551,0.26666666666666666,0.6034013605442177
Dario Marzino,2017-09-17,6,1925000.0,0.336734693877551,0.4,0.736734693877551
Dario Marzino,2017-09-24,9,1925000.0,0.336734693877551,0.6,0.9367346938775509
Dario Marzino,2017-10-01,9,1925000.0,0.336734693877551,0.6,0.9367346938775509
Dario Marzino,2017-10-08,4,1925000.0,0.336734693877551,0.26666666666666666,0.6034013605442177
Dario Marzino,2017-10-15,13,1925000.0,0.336734693877551,0.8666666666666667,1.2034013605442178
Dario Marzino,2017-10-22,7,1925000.0,0.336734693877551,0.4666666666666667,0.8034013605442176
Dario Marzino,2017-10-29,5,1925000.0,0.336734693877551,0.3333333333333333,0.6700680272108843
Dario Marzino,2017-11-05,5,1925000.0,0.336734693877551,0.3333333333333333,0.6700680272108843
Dario Marzino,2017-11-12,1,1925000.0,0.336734693877551,0.06666666666666667,0.40340136054421766
Dario Marzino,2017-11-19,1,2475000.0,0.4387755102040816,0.06666666666666667,0.5054421768707483
Dario Marzino,2017-11-26,2,2475000.0,0.4387755102040816,0.13333333333333333,0.572108843537415
Dario Marzino,2017-12-03,9,2475000.0,0.4387755102040816,0.6,1.0387755102040817
Dario Marzino,2017-12-10,8,2475000.0,0.4387755102040816,0.5333333333333333,0.972108843537415
Dario Marzino,2017-12-17,8,2475000.0,0.4387755102040816,0.5333333333333333,0.972108843537415
Dario Marzino,2017-12-24,8,2475000.0,0.4387755102040816,0.5333333333333333,0.972108843537415
Dario Marzino,2017-12-31,9,2475000.0,0.4387755102040816,0.6,1.0387755102040817
Dario Marzino,2018-01-07,9,2475000.0,0.4387755102040816,0.6,1.0387755102040817
Dario Marzino,2018-01-14,9,2475000.0,0.4387755102040816,0.6,1.0387755102040817
Dario Marzino,2018-01-21,9,2475000.0,0.4387755102040816,0.6,1.0387755102040817
Dario Marzino,2018-01-28,5,2475000.0,0.4387755102040816,0.3333333333333333,0.7721088435374149
Dario Marzino,2018-02-04,5,2475000.0,0.4387755102040816,0.3333333333333333,0.7721088435374149
Dario Marzino,2018-02-11,11,2475000.0,0.4387755102040816,0.7333333333333333,1.172108843537415
Dario Marzino,2018-02-18,4,2475000.0,0.4387755102040816,0.26666666666666666,0.7054421768707483
Dario Marzino,2018-02-25,4,2475000.0,0.4387755102040816,0.26666666666666666,0.7054421768707483
Dario Marzino,2018-03-04,4,2750000.0,0.4897959183673469,0.26666666666666666,0.7564625850340136
Dario Marzino,2018-03-11,13,2750000.0,0.4897959183673469,0.8666666666666667,1.3564625850340137
Dario Marzino,2018-03-18,6,2750000.0,0.4897959183673469,0.4,0.889795918367347
Dario Marzino,2018-03-25,6,2750000.0,0.4897959183673469,0.4,0.889795918367347
Dario Marzino,2018-04-01,13,2750000.0,0.4897959183673469,0.8666666666666667,1.3564625850340137
Dario Marzino,2018-04-08,13,2750000.0,0.4897959183673469,0.8666666666666667,1.3564625850340137
Dario Marzino,2018-04-15,3,2750000.0,0.4897959183673469,0.2,0.689795918367347
Dario Marzino,2018-04-22,5,2750000.0,0.4897959183673469,0.3333333333333333,0.8231292517006803
Dario Marzino,2018-04-29,4,2750000.0,0.4897959183673469,0.26666666666666666,0.7564625850340136
Dario Marzino,2018-05-06,0,2750000.0,0.4897959183673469,0.0,0.4897959183673469
Dario Marzino,2018-05-13,4,2750000.0,0.4897959183673469,0.26666666666666666,0.7564625850340136
Dario Marzino,2018-05-20,2,2750000.0,0.4897959183673469,0.13333333333333333,0.6231292517006802
Dario Marzino,2018-05-27,2,2750000.0,0.4897959183673469,0.13333333333333333,0.6231292517006802
Dario Marzino,2018-06-03,2,4400000.0,0.7959183673469388,0.13333333333333333,0.9292517006802721
Dario Marzino,2018-06-10,2,4400000.0,0.7959183673469388,0.13333333333333333,0.9292517006802721
Dario Marzino,2018-06-17,2,4400000.0,0.7959183673469388,0.13333333333333333,0.9292517006802721
Dario Marzino,2018-06-24,2,4400000.0,0.7959183673469388,0.13333333333333333,0.9292517006802721
Dario Marzino,2018-07-01,9,4400000.0,0.7959183673469388,0.6,1.3959183673469386
Dario Marzino,2018-07-08,9,4400000.0,0.7959183673469388,0.6,1.3959183673469386
Dario Marzino,2018-07-15,9,4400000.0,0.7959183673469388,0.6,1.3959183673469386
Dario Marzino,2018-07-22,9,4400000.0,0.7959183673469388,0.6,1.3959183673469386
Dario Marzino,2018-07-29,5,4400000.0,0.7959183673469388,0.3333333333333333,1.129251700680272
Dario Marzino,2018-08-05,7,4400000.0,0.7959183673469388,0.4666666666666667,1.2625850340136053
Dario Marzino,2018-08-12,8,4400000.0,0.7959183673469388,0.5333333333333333,1.3292517006802722
Dario Marzino,2018-08-19,5,4400000.0,0.7959183673469388,0.3333333333333333,1.129251700680272
Dario Marzino,2018-08-26,5,4400000.0,0.7959183673469388,0.3333333333333333,1.129251700680272
Dario Marzino,2018-09-02,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2018-09-09,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2018-09-16,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2018-09-23,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2018-09-30,2,5500000.0,1.0,0.13333333333333333,1.1333333333333333
Dario Marzino,2018-10-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2018-10-14,6,5500000.0,1.0,0.4,1.4
Dario Marzino,2018-10-21,6,5500000.0,1.0,0.4,1.4
Dario Marzino,2018-10-28,9,5500000.0,1.0,0.6,1.6
Dario Marzino,2018-11-04,9,5500000.0,1.0,0.6,1.6
Dario Marzino,2018-11-11,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2018-11-18,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-11-25,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-12-02,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-12-09,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-12-16,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-12-23,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2018-12-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-01-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-01-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-01-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-01-27,11,5500000.0,1.0,0.7333333333333333,1.7333333333333334
Dario Marzino,2019-02-03,9,5500000.0,1.0,0.6,1.6
Dario Marzino,2019-02-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-02-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-02-24,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-03-03,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-03-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-03-17,1,5500000.0,1.0,0.06666666666666667,1.0666666666666667
Dario Marzino,2019-03-24,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-03-31,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-04-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-04-14,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-04-21,3,5500000.0,1.0,0.2,1.2
Dario Marzino,2019-04-28,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-05-05,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-05-12,8,5500000.0,1.0,0.5333333333333333,1.5333333333333332
Dario Marzino,2019-05-19,3,5500000.0,1.0,0.2,1.2
Dario Marzino,2019-05-26,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-06-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-06-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-06-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-06-23,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-06-30,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-07-07,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-07-14,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-07-21,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-07-28,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-08-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-08-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-08-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-08-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-09-01,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-09-08,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Dario Marzino,2019-09-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-09-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-09-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-10-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-10-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-10-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-10-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-11-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-11-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-11-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-11-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2019-12-01,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2019-12-08,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
David Von Ballmoos,2011-02-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-02-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-02-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-03-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-03-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-03-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-03-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-04-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-04-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-04-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-04-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-05-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-05-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-05-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-05-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-05-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-06-05,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-06-12,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-06-19,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-06-26,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-07-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-07-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-07-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-07-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-07-31,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-08-07,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-08-14,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-08-21,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-08-28,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-09-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-09-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-09-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-09-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-10-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-10-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-10-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-10-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-10-30,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-11-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-11-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-11-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-11-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-12-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-12-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-12-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2011-12-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-01-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-01-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-01-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-01-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-01-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-02-05,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-02-12,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-02-19,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-02-26,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-03-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-03-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-03-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-03-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-04-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-04-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-04-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-04-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-04-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-05-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-05-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-05-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-05-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-06-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-06-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-06-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-06-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-07-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-07-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-07-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-07-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-07-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-08-05,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-08-12,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-08-19,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-08-26,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-09-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-09-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-09-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-09-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-09-30,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-10-07,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-10-14,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-10-21,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-10-28,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-11-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-11-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-11-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-11-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-12-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-12-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-12-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-12-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2012-12-30,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-01-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-01-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-01-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-01-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-02-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-02-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-02-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-02-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-03-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-03-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-03-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-03-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-03-31,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-04-07,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-04-14,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-04-21,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-04-28,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-05-05,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-05-12,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-05-19,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-05-26,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-06-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-06-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-06-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-06-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-06-30,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-07-07,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-07-14,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-07-21,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-07-28,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-08-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-08-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-08-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-08-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-09-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-09-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-09-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-09-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-09-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-10-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-10-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-10-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-10-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-11-03,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-11-10,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-11-17,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-11-24,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-12-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-12-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-12-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-12-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2013-12-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-01-05,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-01-12,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-01-19,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-01-26,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-02-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-02-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-02-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-02-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-03-02,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-03-09,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-03-16,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-03-23,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-03-30,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-04-06,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-04-13,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-04-20,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-04-27,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-05-04,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-05-11,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-05-18,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-05-25,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-06-01,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-06-08,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-06-15,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-06-22,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-06-29,0,5500000.0,1.0,0.0,1.0
David Von Ballmoos,2014-07-06,0,5500000.0,1.0,0.0,1.0
